[2025-01-22 12:06:05] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 12:25:24] 15711MB,2390MB,20439152KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:24] 15711MB,2350MB,20468396KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:24] 15711MB,2365MB,20463036KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:25] 15711MB,2381MB,20450444KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:25] 15711MB,2369MB,20445716KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:25] 15711MB,2382MB,20440208KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:26] 15711MB,2371MB,20464320KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:26] 15711MB,2361MB,20480332KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:26] 15711MB,2354MB,20498364KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:27] 15711MB,2359MB,20489616KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:27] 15711MB,2356MB,20481996KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:27] 15711MB,2365MB,20476452KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:28] 15711MB,2364MB,20478972KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:28] 15711MB,2360MB,20479456KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:28] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 12:25:28] 15711MB,2360MB,20482456KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:29] 15711MB,2363MB,20482924KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:29] 15711MB,2364MB,20479708KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:29] 15711MB,2359MB,20486848KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:30] 15711MB,2341MB,20498876KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:30] 15711MB,2324MB,20523052KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:31] 15711MB,2252MB,20654024KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:31] 15711MB,2158MB,21057836KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:31] 15711MB,2004MB,21169424KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:32] 15711MB,2083MB,21066976KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:32] 15711MB,1911MB,21764948KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:33] 15711MB,2072MB,21017040KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:33] 15711MB,2166MB,20866592KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:34] 15711MB,2166MB,20875524KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:34] 15711MB,2251MB,20771480KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:35] 15711MB,2298MB,20689520KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:35] 15711MB,2358MB,20683788KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:35] 15711MB,2350MB,20691068KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:36] 15711MB,2351MB,20689936KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:36] 15711MB,2348MB,20698404KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:36] 15711MB,2345MB,20694192KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:37] 15711MB,2346MB,20692740KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:37] 15711MB,2356MB,20691992KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:37] 15711MB,2355MB,20690228KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:38] 15711MB,2367MB,20674796KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:38] 15711MB,2370MB,20672880KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:38] 15711MB,2365MB,20674780KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:39] 15711MB,2363MB,20679176KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:39] 15711MB,2372MB,20666380KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:40] 15711MB,2377MB,20668896KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:40] 15711MB,2353MB,20677572KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:40] 15711MB,2364MB,20676080KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:41] 15711MB,2349MB,20687068KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:41] 15711MB,2362MB,20682604KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:41] 15711MB,2356MB,20684924KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:42] 15711MB,2355MB,20684420KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:42] 15711MB,2354MB,20685768KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:42] 15711MB,2357MB,20680600KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:43] 15711MB,2364MB,20688536KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:43] 15711MB,2369MB,20668696KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:44] 15711MB,2376MB,20670316KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:44] 15711MB,2373MB,20680528KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:44] 15711MB,2378MB,20669148KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:45] 15711MB,2384MB,20671208KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:45] 15711MB,2389MB,20671804KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:45] 15711MB,2383MB,20677920KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:46] 15711MB,2380MB,20681012KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:46] 15711MB,2388MB,20659464KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:46] 15711MB,2391MB,20654316KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:47] 15711MB,2382MB,20670356KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:47] 15711MB,2388MB,20656712KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:47] 15711MB,2388MB,20654852KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:48] 15711MB,2392MB,20654760KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:48] 15711MB,2390MB,20656744KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:49] 15711MB,2387MB,20658556KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:49] 15711MB,2385MB,20659448KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:49] 15711MB,2387MB,20660976KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:50] 15711MB,2390MB,20655160KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:50] 15711MB,2386MB,20667616KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:50] 15711MB,2389MB,20656544KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:51] 15711MB,2396MB,20657128KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:51] 15711MB,2394MB,20656200KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:51] 15711MB,2396MB,20656564KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:52] 15711MB,2393MB,20657028KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:52] 15711MB,2391MB,20663848KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:52] 15711MB,2382MB,20669932KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:53] 15711MB,2382MB,20661808KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:53] 15711MB,2392MB,20658556KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:53] 15711MB,2394MB,20658780KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:54] 15711MB,2395MB,20660508KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:54] 15711MB,2397MB,20650696KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:55] 15711MB,2399MB,20653712KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:55] 15711MB,2396MB,20656256KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:55] 15711MB,2393MB,20654916KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:56] 15711MB,2388MB,20659324KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:56] 15711MB,2390MB,20659320KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:56] 15711MB,2398MB,20638804KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:57] 15711MB,2400MB,20634876KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:57] 15711MB,2399MB,20639136KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:57] 15711MB,2405MB,20648652KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:58] 15711MB,2404MB,20631824KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:58] 15711MB,2400MB,20644468KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:58] 15711MB,2402MB,20635024KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:59] 15711MB,2409MB,20635672KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:59] 15711MB,2407MB,20629920KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:25:59] 15711MB,2411MB,20611432KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:00] 15711MB,2409MB,20632744KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:00] 15711MB,2415MB,20623516KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:01] 15711MB,2413MB,20623984KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:01] 15711MB,2407MB,20658204KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:01] 15711MB,2408MB,20655840KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:02] 15711MB,2406MB,20670348KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:02] 15711MB,2405MB,20658200KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:02] 15711MB,2400MB,20668168KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:03] 15711MB,2406MB,20658604KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:03] 15711MB,2404MB,20658188KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:03] 15711MB,2404MB,20656824KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:04] 15711MB,2404MB,20657068KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:04] 15711MB,2401MB,20664724KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:04] 15711MB,2403MB,20658416KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:05] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 12:26:05] 15711MB,2400MB,20671284KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:05] 15711MB,2398MB,20667480KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:06] 15711MB,2404MB,20664420KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:06] 15711MB,2406MB,20665832KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:06] 15711MB,2405MB,20654724KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:07] 15711MB,2408MB,20655184KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:07] 15711MB,2407MB,20666660KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:07] 15711MB,2409MB,20655064KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:08] 15711MB,2403MB,20662420KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:08] 15711MB,2399MB,20663204KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:08] 15711MB,2405MB,20662768KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:09] 15711MB,2411MB,20648240KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:09] 15711MB,2411MB,20634800KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:10] 15711MB,2424MB,20626960KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:10] 15711MB,2420MB,20637760KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:10] 15711MB,2426MB,20626924KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:11] 15711MB,2439MB,20611328KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:11] 15711MB,2431MB,20620716KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:11] 15711MB,2437MB,20610336KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:12] 15711MB,2428MB,20621800KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:12] 15711MB,2433MB,20613832KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:12] 15711MB,2429MB,20618108KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:13] 15711MB,2430MB,20627336KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:13] 15711MB,2422MB,20616464KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:13] 15711MB,2419MB,20628396KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:14] 15711MB,2421MB,20634492KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:14] 15711MB,2433MB,20618708KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:15] 15711MB,2439MB,20612676KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:15] 15711MB,2432MB,20612440KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:15] 15711MB,2436MB,20615768KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:16] 15711MB,2439MB,20609172KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:16] 15711MB,2437MB,20612124KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:16] 15711MB,2448MB,20594580KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:17] 15711MB,2439MB,20606952KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:17] 15711MB,2434MB,20611268KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:17] 15711MB,2440MB,20606276KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:18] 15711MB,2435MB,20603336KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:18] 15711MB,2437MB,20601468KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:18] 15711MB,2443MB,20608136KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:19] 15711MB,2439MB,20595412KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:19] 15711MB,2447MB,20596884KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:20] 15711MB,2440MB,20594564KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:20] 15711MB,2439MB,20595940KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:20] 15711MB,2438MB,20593236KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:21] 15711MB,2449MB,20592560KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:21] 15711MB,2445MB,20596308KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:21] 15711MB,2439MB,20597132KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:22] 15711MB,2440MB,20596696KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:22] 15711MB,2446MB,20596308KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:22] 15711MB,2448MB,20597612KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:23] 15711MB,2445MB,20599612KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:23] 15711MB,2442MB,20599820KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:23] 15711MB,2437MB,20604020KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:24] 15711MB,2441MB,20593616KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:24] 15711MB,2456MB,20583632KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:25] 15711MB,2462MB,20582664KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:25] 15711MB,2450MB,20581916KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:25] 15711MB,2445MB,20589488KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:26] 15711MB,2440MB,20597076KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:26] 15711MB,2446MB,20593200KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:26] 15711MB,2453MB,20586276KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:27] 15711MB,2449MB,20590192KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:27] 15711MB,2445MB,20592288KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:27] 15711MB,2449MB,20595076KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:28] 15711MB,2449MB,20590684KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:28] 15711MB,2448MB,20594788KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:28] 15711MB,2443MB,20605824KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:29] 15711MB,2450MB,20602632KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:29] 15711MB,2450MB,20603276KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:30] 15711MB,2448MB,20607252KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:30] 15711MB,2452MB,20603904KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:30] 15711MB,2455MB,20603848KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:31] 15711MB,2452MB,20610648KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:31] 15711MB,2455MB,20597100KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:31] 15711MB,2458MB,20599936KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:32] 15711MB,2454MB,20611324KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:32] 15711MB,2455MB,20605460KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:32] 15711MB,2421MB,20640764KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:33] 15711MB,2419MB,20634520KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:33] 15711MB,2419MB,20638424KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:33] 15711MB,2420MB,20640576KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:34] 15711MB,2418MB,20637380KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:34] 15711MB,2422MB,20620608KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:35] 15711MB,2409MB,20643344KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:35] 15711MB,2413MB,20641352KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:35] 15711MB,2410MB,20635080KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:36] 15711MB,2412MB,20636864KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:36] 15711MB,2416MB,20646148KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:36] 15711MB,2416MB,20638336KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:37] 15711MB,2419MB,20634488KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:37] 15711MB,2417MB,20631204KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:37] 15711MB,2416MB,20634248KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:38] 15711MB,2417MB,20632772KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:38] 15711MB,2420MB,20629008KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:38] 15711MB,2420MB,20631724KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:39] 15711MB,2420MB,20634512KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:39] 15711MB,2418MB,20630476KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:40] 15711MB,2424MB,20635408KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:40] 15711MB,2423MB,20639596KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:40] 15711MB,2421MB,20637508KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:41] Phy.Mem.Total, Pht.Mem.Aval, Commit.Charge.Current, Com.Cha.Limit, Commit.Charge.Peek, drengsrv.exe
[2025-01-22 12:26:41] 15711MB,2419MB,20637700KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:41] 15711MB,2421MB,20635456KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:41] 15711MB,2423MB,20632904KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:42] 15711MB,2422MB,20633300KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:42] 15711MB,2422MB,20633248KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:43] 15711MB,2409MB,20657156KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:43] 15711MB,2405MB,20659240KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:43] 15711MB,2411MB,20653280KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:44] 15711MB,2409MB,20689992KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:44] 15711MB,2409MB,20690184KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:44] 15711MB,2414MB,20672200KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:45] 15711MB,2415MB,20672552KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:45] 15711MB,2412MB,20672192KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:45] 15711MB,2414MB,20671212KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:46] 15711MB,2412MB,20671968KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:46] 15711MB,2413MB,20671564KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:46] 15711MB,2410MB,20680444KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:47] 15711MB,2409MB,20682296KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:47] 15711MB,2409MB,20684668KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:48] 15711MB,2413MB,20679168KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:48] 15711MB,2414MB,20674216KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:48] 15711MB,2414MB,20673060KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:49] 15711MB,2414MB,20671760KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:49] 15711MB,2414MB,20672008KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:49] 15711MB,2413MB,20678404KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:50] 15711MB,2413MB,20677960KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:50] 15711MB,2413MB,20680504KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:50] 15711MB,2414MB,20679252KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:51] 15711MB,2412MB,20681284KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:51] 15711MB,2413MB,20680868KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:51] 15711MB,2413MB,20680892KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:52] 15711MB,2416MB,20680008KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:52] 15711MB,2415MB,20673636KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:53] 15711MB,2391MB,20707160KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:53] 15711MB,2389MB,20707740KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:53] 15711MB,2394MB,20706412KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:54] 15711MB,2394MB,20706024KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:54] 15711MB,2395MB,20704968KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:54] 15711MB,2392MB,20705676KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:55] 15711MB,2402MB,20687352KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:55] 15711MB,2400MB,20687768KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:55] 15711MB,2399MB,20686084KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:56] 15711MB,2389MB,20697076KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:56] 15711MB,2393MB,20696140KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:56] 15711MB,2393MB,20694712KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:57] 15711MB,2394MB,20691768KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:57] 15711MB,2393MB,20696060KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:57] 15711MB,2393MB,20694448KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:58] 15711MB,2392MB,20693932KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:58] 15711MB,2393MB,20697384KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:59] 15711MB,2391MB,20697044KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:59] 15711MB,2389MB,20700748KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:26:59] 15711MB,2392MB,20697432KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:00] 15711MB,2392MB,20701640KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:00] 15711MB,2395MB,20700812KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:00] 15711MB,2393MB,20697532KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:01] 15711MB,2392MB,20698320KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:01] 15711MB,2393MB,20699344KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:01] 15711MB,2394MB,20693344KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:02] 15711MB,2394MB,20699784KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:02] 15711MB,2396MB,20698896KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:02] 15711MB,2377MB,20711516KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:03] 15711MB,2380MB,20716768KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:03] 15711MB,2377MB,20716104KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:04] 15711MB,2376MB,20712956KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:04] 15711MB,2378MB,20703652KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:04] 15711MB,2384MB,20701712KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:05] 15711MB,2389MB,20695308KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:05] 15711MB,2382MB,20702432KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:05] 15711MB,2380MB,20698652KB,26050136KB,21917740KB,2097MB
[2025-01-22 12:27:06] 15711MB,2390MB,20691016KB,26050136KB,21917740KB,2097MB
